target_mode,candidate_id,state_date,actual_growth,actual_inflation,actual_labour,growth_lower,growth_upper,inflation_lower,inflation_upper,labour_lower,labour_upper,actual_regime,actual_family,growth_error,inflation_error,labour_error,forecast_growth,forecast_inflation,forecast_labour,forecast_regime,forecast_family,probabilities_json,primary_family,secondary_regime,family_top_probability,family_probability_margin,ambiguity_indicator,alternative_families_json,family_probabilities_json,regime_probabilities_json,threshold_family_consensus,scenario_count,forecast_family_probabilities_json,forecast_top_family
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-01-31,-1.3128759930510177,0.43899893673353524,-0.17732008793858334,-2.0,2.0,-1.2121398402606185,-0.027323779014768512,-1.1631000433138654,1.032197222988294,mixed_transition,mixed,1.360412455595153,-1.0587307463712288,0.11186867777579779,0.05305666663507378,-0.6218622652339864,0.05776770323800747,mixed_transition,mixed,"{""balanced_expansion"": 0.056640625, ""demand_slowdown"": 0.314453125, ""disinflationary_expansion"": 0.33984375, ""hard_landing_risk"": 0.1025390625, ""mixed_transition"": 0.1513671875, ""overheating"": 0.0009765625, ""reflation"": 0.0302734375, ""stagflation_risk"": 0.00390625}",mixed,mixed_transition,0.7777777777777778,0.6666666666666667,False,"[""adverse_supply"", ""contraction""]","{""adverse_supply"": 0.1111111111111111, ""benign_expansion"": 0.0, ""contraction"": 0.1111111111111111, ""inflationary_expansion"": 0.0, ""mixed"": 0.7777777777777778}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.1111111111111111, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.7777777777777778, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.1111111111111111}",True,81,"{""adverse_supply"": 0.00390625, ""benign_expansion"": 0.396484375, ""contraction"": 0.4169921875, ""inflationary_expansion"": 0.03125, ""mixed"": 0.1513671875}",contraction
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-02-28,-1.3128759930510177,0.3861245741114127,-0.7929840020040468,-2.0,2.0,-0.5997702580496622,0.6020605943742643,-0.9182289804444803,1.2139938337685887,hard_landing_risk,contraction,1.4550243792613093,-0.3849794059491116,0.940866428666101,0.15141085835330692,0.04368279536864749,0.31403181320151885,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.119140625, ""demand_slowdown"": 0.2578125, ""disinflationary_expansion"": 0.1904296875, ""hard_landing_risk"": 0.0693359375, ""mixed_transition"": 0.1337890625, ""overheating"": 0.0439453125, ""reflation"": 0.140625, ""stagflation_risk"": 0.044921875}",contraction,hard_landing_risk,0.5555555555555556,0.11111111111111116,True,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.5555555555555556, ""inflationary_expansion"": 0.0, ""mixed"": 0.4444444444444444}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.5555555555555556, ""mixed_transition"": 0.4444444444444444, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.044921875, ""benign_expansion"": 0.3095703125, ""contraction"": 0.3271484375, ""inflationary_expansion"": 0.1845703125, ""mixed"": 0.1337890625}",contraction
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-03-31,-1.3128759930510177,-1.30369880169583,-0.4407040255937199,-2.0,2.0,-0.8737816844527172,0.36425479664846455,-1.2494124852567292,0.565308640126032,demand_slowdown,contraction,1.356685388169245,1.0489353577937037,-0.04518527993489002,0.049182179255999006,-0.2094576728535834,-0.5642192954783996,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.09375, ""demand_slowdown"": 0.2119140625, ""disinflationary_expansion"": 0.1865234375, ""hard_landing_risk"": 0.1884765625, ""mixed_transition"": 0.21875, ""overheating"": 0.0009765625, ""reflation"": 0.0888671875, ""stagflation_risk"": 0.0107421875}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.8888888888888888, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.1111111111111111, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0107421875, ""benign_expansion"": 0.2802734375, ""contraction"": 0.400390625, ""inflationary_expansion"": 0.08984375, ""mixed"": 0.21875}",contraction
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-04-30,0.27722524478807414,-0.6658635585862012,-0.8076363513809199,-1.8057592025173685,1.7595909484095542,-1.3716877392722748,-0.18375831156752687,-1.0863848392786297,0.9849177158316237,mixed_transition,mixed,-0.30030937184198137,-0.11185946683369974,0.7569027896574169,-0.023145237674056268,-0.794135403129631,0.030776686226038706,mixed_transition,mixed,"{""balanced_expansion"": 0.0302734375, ""demand_slowdown"": 0.3310546875, ""disinflationary_expansion"": 0.361328125, ""hard_landing_risk"": 0.1103515625, ""mixed_transition"": 0.1513671875, ""overheating"": 0.001953125, ""reflation"": 0.0126953125, ""stagflation_risk"": 0.0009765625}",mixed,mixed_transition,0.8888888888888888,0.7777777777777777,False,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.1111111111111111, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.8888888888888888}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.1111111111111111, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.8888888888888888, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0009765625, ""benign_expansion"": 0.3916015625, ""contraction"": 0.44140625, ""inflationary_expansion"": 0.0146484375, ""mixed"": 0.1513671875}",contraction
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-05-31,0.27722524478807414,-0.7043568854567142,-0.3543858439031534,-2.0,1.8063688794689419,-0.8550765936523606,0.3257312437858369,-1.2685440246875117,0.9579985750193101,disinflationary_expansion,benign_expansion,-0.49161558922999327,0.4396842105234523,0.1991131190690526,-0.242320074495643,-0.24405400124048138,-0.12226305545109109,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.0849609375, ""demand_slowdown"": 0.3203125, ""disinflationary_expansion"": 0.1845703125, ""hard_landing_risk"": 0.1630859375, ""mixed_transition"": 0.1357421875, ""overheating"": 0.0078125, ""reflation"": 0.0859375, ""stagflation_risk"": 0.017578125}",benign_expansion,disinflationary_expansion,0.5555555555555556,0.11111111111111116,True,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.5555555555555556, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.4444444444444444}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.5555555555555556, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.4444444444444444, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.017578125, ""benign_expansion"": 0.26953125, ""contraction"": 0.4833984375, ""inflationary_expansion"": 0.09375, ""mixed"": 0.1357421875}",contraction
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-06-30,0.27722524478807414,-0.17325652489234009,-0.8433508868933264,-2.0,1.6851105422078778,-0.6505552920313306,0.5924475231135892,-1.3436453595514448,0.5933894591478377,mixed_transition,mixed,-0.6407078842713818,0.1442026404334693,0.433391219185616,-0.4131314568083011,0.014853617684782194,-0.5004097387917903,demand_slowdown,contraction,"{""balanced_expansion"": 0.1142578125, ""demand_slowdown"": 0.23046875, ""disinflationary_expansion"": 0.0966796875, ""hard_landing_risk"": 0.2548828125, ""mixed_transition"": 0.142578125, ""overheating"": 0.001953125, ""reflation"": 0.123046875, ""stagflation_risk"": 0.0361328125}",mixed,mixed_transition,0.8888888888888888,0.7777777777777777,False,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.1111111111111111, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.8888888888888888}","{""balanced_expansion"": 0.037037037037037035, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.07407407407407407, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.8888888888888888, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0361328125, ""benign_expansion"": 0.2109375, ""contraction"": 0.4853515625, ""inflationary_expansion"": 0.125, ""mixed"": 0.142578125}",contraction
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-07-31,0.7139163428150634,-0.2087887288082083,-0.37848466827511973,-1.692007633943516,1.5811253289119531,-0.22220072699900079,1.0731823947482562,-1.282181920218183,0.6729080606656918,disinflationary_expansion,benign_expansion,-0.7693574953308446,0.634279562682836,0.07384773849887422,-0.05399411197532257,0.4701735022612449,-0.35280172199867704,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.1240234375, ""demand_slowdown"": 0.1357421875, ""disinflationary_expansion"": 0.0595703125, ""hard_landing_risk"": 0.140625, ""mixed_transition"": 0.1611328125, ""overheating"": 0.03515625, ""reflation"": 0.2314453125, ""stagflation_risk"": 0.1123046875}",benign_expansion,disinflationary_expansion,0.5925925925925926,0.18518518518518517,True,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.5925925925925926, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.4074074074074074}","{""balanced_expansion"": 0.14814814814814814, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.4444444444444444, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.4074074074074074, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.1123046875, ""benign_expansion"": 0.18359375, ""contraction"": 0.2763671875, ""inflationary_expansion"": 0.2666015625, ""mixed"": 0.1611328125}",contraction
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-08-31,0.7139163428150634,-0.01937701227636944,-0.30919189762217264,-2.0,1.7120373392450736,-0.5684989283306735,0.7852485702649428,-0.884700536339738,0.9980903140570199,balanced_expansion,benign_expansion,-0.8995236974685131,0.12775183324350414,0.3658867864808135,-0.18930889159502992,0.12088172972223915,0.1760959090091473,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.1298828125, ""demand_slowdown"": 0.2685546875, ""disinflationary_expansion"": 0.111328125, ""hard_landing_risk"": 0.078125, ""mixed_transition"": 0.15234375, ""overheating"": 0.0341796875, ""reflation"": 0.140625, ""stagflation_risk"": 0.0849609375}",benign_expansion,balanced_expansion,0.5555555555555556,0.11111111111111116,True,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.5555555555555556, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.4444444444444444}","{""balanced_expansion"": 0.4444444444444444, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.1111111111111111, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.4444444444444444, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0849609375, ""benign_expansion"": 0.2412109375, ""contraction"": 0.3466796875, ""inflationary_expansion"": 0.1748046875, ""mixed"": 0.15234375}",contraction
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-09-30,0.7139163428150634,-0.3352159330656157,-0.813290014362645,-2.0,1.7789017236939038,-0.7735988248871936,0.6534388902391401,-1.2576223032761908,0.6746909544563124,mixed_transition,mixed,-1.253735842054298,0.275135965741589,0.5218243399527059,-0.5575314985092023,-0.040743295291797245,-0.28432449365333323,demand_slowdown,contraction,"{""balanced_expansion"": 0.095703125, ""demand_slowdown"": 0.3134765625, ""disinflationary_expansion"": 0.0869140625, ""hard_landing_risk"": 0.2255859375, ""mixed_transition"": 0.1396484375, ""overheating"": 0.0107421875, ""reflation"": 0.0859375, ""stagflation_risk"": 0.0419921875}",mixed,mixed_transition,0.8888888888888888,0.7777777777777777,False,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.1111111111111111, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.8888888888888888}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.1111111111111111, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.8888888888888888, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0419921875, ""benign_expansion"": 0.1826171875, ""contraction"": 0.5390625, ""inflationary_expansion"": 0.0966796875, ""mixed"": 0.1396484375}",contraction
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-11-30,-0.9455654961823647,-0.5872579448062557,-0.35294191509270534,-2.0,1.1666941291134965,-1.115577610368989,0.36624813672305506,-1.020953112731481,0.8587269573473806,demand_slowdown,contraction,0.4788977718145344,0.21259320798328873,0.27182883740065517,-0.48341550983182646,-0.3516051902917651,0.013188529765664384,demand_slowdown,contraction,"{""balanced_expansion"": 0.1025390625, ""demand_slowdown"": 0.365234375, ""disinflationary_expansion"": 0.1669921875, ""hard_landing_risk"": 0.1640625, ""mixed_transition"": 0.1201171875, ""overheating"": 0.0068359375, ""reflation"": 0.0439453125, ""stagflation_risk"": 0.0302734375}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 1.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0302734375, ""benign_expansion"": 0.26953125, ""contraction"": 0.529296875, ""inflationary_expansion"": 0.05078125, ""mixed"": 0.1201171875}",contraction
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-12-31,-0.9455654961823647,0.22331389612050884,-1.2507041952287807,-2.0,1.137146723233702,-1.0528278655461631,0.37639599554133313,-0.955376340303836,1.0610429859874115,hard_landing_risk,contraction,0.26165647760923105,-0.5615298311229238,1.3035375180705686,-0.7102313931999646,-0.3219727337656667,0.24375171628415815,demand_slowdown,contraction,"{""balanced_expansion"": 0.1044921875, ""demand_slowdown"": 0.494140625, ""disinflationary_expansion"": 0.134765625, ""hard_landing_risk"": 0.1015625, ""mixed_transition"": 0.091796875, ""overheating"": 0.0068359375, ""reflation"": 0.0361328125, ""stagflation_risk"": 0.0302734375}",contraction,hard_landing_risk,0.9259259259259259,0.8518518518518519,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.9259259259259259, ""inflationary_expansion"": 0.0, ""mixed"": 0.07407407407407407}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.14814814814814814, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.7777777777777778, ""mixed_transition"": 0.07407407407407407, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0302734375, ""benign_expansion"": 0.2392578125, ""contraction"": 0.595703125, ""inflationary_expansion"": 0.04296875, ""mixed"": 0.091796875}",contraction
initial_release,expanding_robust_z__policy__equal__sensitive,2020-02-29,-2.0,-0.24000255133316523,1.234668504625204,-1.16825691570391,1.826971671353625,-1.2361279490840893,0.7882723601576347,-0.9042301759773208,1.7640751163699666,demand_slowdown,contraction,2.3293573778248575,-0.019649670567389588,-0.7479079555694046,0.3293573778248575,-0.2596522219005548,0.4867605490557994,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.0859375, ""demand_slowdown"": 0.197265625, ""disinflationary_expansion"": 0.306640625, ""hard_landing_risk"": 0.03515625, ""mixed_transition"": 0.1728515625, ""overheating"": 0.05078125, ""reflation"": 0.1201171875, ""stagflation_risk"": 0.03125}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 1.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.03125, ""benign_expansion"": 0.392578125, ""contraction"": 0.232421875, ""inflationary_expansion"": 0.1708984375, ""mixed"": 0.1728515625}",benign_expansion
initial_release,expanding_robust_z__policy__equal__sensitive,2020-03-31,-2.0,-2.0,-0.004264073873224916,-0.8461286633118275,1.9079263554709196,-1.2840096927936049,0.26765002596337645,0.3987070533786882,0.5243583708963194,demand_slowdown,contraction,2.530898846079546,1.2534057412977302,0.46579678601072877,0.5308988460795461,-0.7465942587022698,0.46153271213750385,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.10546875, ""demand_slowdown"": 0.248046875, ""disinflationary_expansion"": 0.5517578125, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.05859375, ""overheating"": 0.0107421875, ""reflation"": 0.0234375, ""stagflation_risk"": 0.001953125}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 1.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.001953125, ""benign_expansion"": 0.6572265625, ""contraction"": 0.248046875, ""inflationary_expansion"": 0.0341796875, ""mixed"": 0.05859375}",benign_expansion
initial_release,expanding_robust_z__policy__equal__sensitive,2020-04-30,-2.0,-2.0,-0.6666666663999999,-2.0,-2.0,-2.0,-1.5622238378399091,-1.226167136338003,0.2630711158430499,hard_landing_risk,contraction,0.0,0.07209676133086318,0.25988716286252167,-2.0,-1.9279032386691368,-0.40677950353747827,demand_slowdown,contraction,"{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.5673828125, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.4326171875, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.5555555555555556, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.4444444444444444, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}",contraction
